,SpecimenID,continent,SporeO1,SporeO2,SporeO3,SporeO4,SporeP0,SporeP1,SporeP2,SporeP3,SporeD0,SporeD1,SporeD2,SporeD3,SporeD4,SporeLength,SporeWidth,SporeQ,CheiloLength,CheiloWidth,CheiloQ_AM,CheiloQ_AB,CheiloQ_BM,BasidiaQ,NoOfCompleteLamellae,Latitude,Longitude,Altitude,CheiloCylindrical,CheiloVentiLagen,CheiloClavateGently,CheiloClavateStipitate,CheiloClavateVentricose,CheiloPyriBalloon,Pinaceae,Salicaceae,Fagaceae,Species,Section
1306,1307,Europe,1,0,0,0,1,1,0,0,1,1,0,0,0,0.052341598,0.052341598,0.412362259,0.756502073,0.186809138,0.375095202,0.210015232,0.814998097,0.757077856,0.31358954,0.513755158,0.871045392,0.780165005,1,1,0,0,0,0,0,1,0,mesophaeum,Hebeloma-Hebeloma
1307,1308,Europe,0,0,1,0,0,0,0,1,0,0,0,1,1,0.090220386,0.113292011,0.261363636,0.725593668,0.586956522,0.564546839,0.427265804,0.604491816,0.816734075,0.900554675,0.513411279,0.871389271,0.760398762,1,0,0,0,1,0,0,0,1,radicosum,Myxocybe
1308,1309,Europe,0,1,0,0,0,1,0,0,0,1,0,0,0,0.378787879,0.17768595,0.880509642,0.998492273,0.676308032,0.777418126,0.894516375,0.047582794,0.681496461,0.705229794,0.5130674,0.858321871,0.691818494,0,0,1,1,1,0,0,0,1,aanenii,Denudata-Crustuliniformia
1309,1310,Europe,0,1,1,0,1,1,0,0,0,1,1,0,0,0.737258953,0.738464187,0.578512397,0.632491519,0.899963154,0.847486672,0.876428027,0.201941378,0.394843276,0.588153724,0.512379642,0.859009629,0.691818494,0,0,0,1,1,0,0,1,0,eburneum,Denudata-Crustuliniformia
1310,1311,Europe,0,0,1,0,0,1,0,0,0,1,0,0,0,0.709022039,0.738464187,0.518078512,0.978137957,0.922991894,0.910891089,0.910319878,0.201941378,0.816734075,0.919572108,0.512379642,0.859009629,0.691818494,0,0,0,1,0,0,0,1,0,eburneum,Denudata-Crustuliniformia
1311,1312,Europe,0,0,1,0,0,1,1,0,0,1,0,0,0,0.452823691,0.17768595,0.9375,0.725593668,0.480840088,0.847486672,0.848629094,0.26703464,0.589484328,0.732171157,0.512379642,0.859009629,0.691818494,0,0,1,1,0,0,0,1,0,aanenii,Denudata-Crustuliniformia
1312,1313,Europe,0,0,1,1,0,0,0,1,0,0,0,1,1,0.161329201,0.300275482,0.108815427,0.696569921,0.560058954,0.624904798,0.631949733,0.426341835,0.816734075,0.900554675,0.286451169,0.420220083,0.783602613,1,0,1,0,1,0,1,1,0,radicosum,Myxocybe
1313,1314,Europe,0,0,1,0,0,0,1,0,1,1,0,0,0,0.430096419,0.251721763,0.863980716,0.516396532,0.696389094,0.876808835,0.91507997,0.112295394,0.300050556,0.810023772,0.288858322,0.419532325,0.775524235,0,0,0,1,0,0,0,1,0,aanenii,Denudata-Crustuliniformia
1314,1315,Europe,0,0,1,0,0,1,1,0,0,1,0,0,0,0.658402204,0.355027548,0.922176309,0.788918206,0.899963154,0.907654227,0.880616908,0.26703464,0.921385238,0.029120444,0.289889959,0.419876204,0.782743211,0,0,0,1,0,0,0,1,0,pusillum,Denudata-Crustuliniformia
1315,1316,Europe,0,0,1,0,0,1,0,0,0,0,0,0,1,0.015495868,0.070075758,0.066804408,0.028458349,0.034266765,0.16507997,0.346153846,0.327369623,0.215874621,0.47385103,0.288514443,0.418844567,0.799587487,1,0,0,0,0,0,1,0,0,pumilum,Scabrispora
1316,1317,Europe,0,0,1,0,0,0,1,1,0,0,0,1,1,0.959710744,0.775826446,0.9375,0.994346023,0.717759764,0.553503427,0.765232292,0.139322421,0.681496461,0.229397781,0.288170564,0.419188446,0.788243383,0,0,1,0,0,0,0,0,1,aestivale,Velutipes
1317,1318,Northern America,0,1,0,0,1,0,0,0,0,0,1,1,0,0.307506887,0.300275482,0.518078512,0.595175273,0.889646279,0.610243717,0.458492003,0.661591169,0.394843276,0.948692552,0.179848693,0.191540578,0.274664833,0,0,0,0,1,0,1,0,1,australe,Australe
1318,1319,Northern America,0,1,0,0,1,0,0,0,0,0,0,1,0,0.307506887,0.212465565,0.686294766,0.340557859,0.534635225,0.482863671,0.264470678,0.852303007,0.816734075,0.866085578,0.179504814,0.191884457,0.254211069,0,0,0,0,1,0,1,0,1,australe,Australe
1319,1320,Europe,0,1,0,0,0,0,1,0,0,0,0,0,1,0.143250689,0.012913223,0.960055096,0.010931021,0.007553427,0.055788271,0.259139375,0.413779977,0.816734075,0.417194929,0.348005502,0.355914718,0.065830182,1,0,0,0,0,0,1,0,0,cylindrosporum,Scabrispora
1320,1321,Europe,0,1,0,0,0,0,1,0,0,0,0,1,0,0.090220386,0.00327135,0.954717631,0.016773464,0.018054532,0.25,0.503998477,0.21526456,0.215874621,0.749603803,0.348349381,0.35522696,0.065830182,1,0,0,0,0,0,1,0,0,cylindrosporum,Scabrispora
1321,1322,Europe,0,1,0,0,0,0,1,0,0,0,0,1,0,0.015495868,0.006887052,0.686294766,0.028458349,0.008658806,0.25,0.269992384,0.578987438,0.394843276,0.31358954,0.347317744,0.356258597,0.021313166,1,1,0,0,0,0,1,0,0,cylindrosporum,Scabrispora
1322,1323,Europe,0,0,1,1,0,0,1,1,0,0,0,1,1,0.806990358,0.775826446,0.632575758,0.238220882,0.785003685,0.114432597,0.691355674,0.013513514,0.859706775,0.267828843,0.18088033,0.895804677,0.783086971,0,0,1,0,0,1,0,0,1,sacchariolens,Sacchariolentia
1323,1324,Europe,0,1,1,0,0,1,0,0,0,1,1,0,0,0.877926997,0.652376033,0.922176309,0.920844327,0.866064849,0.924600152,0.91507997,0.242101256,0.215874621,0.954437401,0.182771664,0.898899587,0.778446201,0,0,0,1,0,0,0,1,0,eburneum,Denudata-Crustuliniformia
1324,1325,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.452823691,0.406163912,0.605544077,0.814738032,0.13559322,0.230769231,0.079398324,0.944613628,0.493174924,0.287242472,0.182771664,0.898555708,0.779305603,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
1325,1326,Europe,0,1,1,0,1,1,0,0,0,1,0,0,0,0.784951791,0.652376033,0.736742424,0.696569921,0.915622697,0.937547601,0.89737243,0.289303388,0.215874621,0.781497623,0.183287483,0.899243466,0.779305603,0,0,0,1,0,0,0,1,0,eburneum,Denudata-Crustuliniformia
1326,1327,Europe,0,1,1,0,1,1,0,0,0,1,0,0,0,0.827134986,0.652376033,0.804407713,0.895778364,0.915622697,0.892421935,0.888994669,0.228397411,0.757077856,0.923534073,0.182255846,0.89786795,0.778446201,0,0,0,1,0,0,0,1,0,eburneum,Denudata-Crustuliniformia
1327,1328,Europe,0,1,1,0,0,1,0,0,0,1,1,0,0,0.953168044,0.652376033,0.975206612,0.910290237,0.922991894,0.941926885,0.871667936,0.371526456,0.589484328,0.920364501,0.181911967,0.898211829,0.780165005,0,0,0,1,0,0,0,1,0,eburneum,Denudata-Crustuliniformia
1328,1329,Europe,0,1,1,0,1,0,0,0,0,0,0,1,0,0.658402204,0.406163912,0.894628099,0.516396532,0.336772292,0.230769231,0.290746382,0.484012181,0.048281092,0.851822504,0.188617607,0.909044017,0.735476109,0,1,1,0,1,0,0,0,1,quercetorum,Velutipes
1329,1330,Europe,0,0,1,0,0,1,0,0,0,0,0,0,1,0.737258953,0.970385675,0.023415978,0.556916698,0.45486367,0.788461538,0.68126428,0.553863723,0.681496461,0.995839937,0.188617607,0.909044017,0.735476109,0,1,1,1,1,0,0,0,1,bulbiferum,Sinapizantia
1330,1331,Europe,1,0,0,0,1,0,0,0,0,1,0,0,0,0.194731405,0.142561983,0.605544077,0.199396909,0.305268976,0.130236101,0.227532369,0.570993529,0.681496461,0.269017433,0.189477304,0.90784044,0.75455483,0,1,0,0,0,0,0,0,1,mesophaeum,Hebeloma-Hebeloma
1331,1332,Europe,0,0,1,0,1,0,0,0,0,0,1,1,0,0.737258953,0.553374656,0.828168044,,,,,,,,0.197042641,0.910591472,0.474217944,,,,,,,0,0,1,cavipes,Denudata-Clepsydroida
1332,1333,Europe,0,1,1,0,0,1,1,0,0,1,1,0,0,0.904269972,0.698174931,0.90530303,0.632491519,0.899963154,0.977532369,0.918316832,0.327369623,0.08190091,0.011489699,0.662310867,0.513411279,0.021313166,0,0,0,1,0,0,0,1,0,pusillum,Denudata-Crustuliniformia
1333,1334,Europe,0,0,1,0,0,1,0,0,0,0,1,0,0,0.630681818,0.406163912,0.880509642,0.834903882,0.45486367,0.823495811,0.65575019,0.58583936,0.681496461,0.569532488,0.660763411,0.511176066,0.021313166,0,0,0,1,1,0,0,0,0,album,Denudata-Clepsydroida
1334,1335,Europe,0,0,1,0,0,1,1,0,0,1,0,0,0,0.512052342,0.652376033,0.383608815,0.834903882,0.717759764,0.852437167,0.878712871,0.201941378,0.493174924,0.643819334,0.664718019,0.4803989,0.049845308,0,0,0,1,0,0,0,0,1,crustuliniforme,Denudata-Crustuliniformia
1335,1336,Europe,0,0,1,0,0,1,0,0,0,1,0,0,0,0.763946281,0.738464187,0.605544077,0.875612514,0.852616065,0.876808835,0.856435644,0.289303388,0.681496461,0.705229794,0.660763411,0.511176066,0.021313166,0,0,0,1,1,0,0,1,0,eburneum,Denudata-Crustuliniformia
1336,1337,Europe,0,1,1,0,0,1,0,0,0,1,0,0,0,0.329028926,0.300275482,0.549586777,0.855258198,0.866064849,0.888233054,0.910319878,0.154929577,0.941102123,0.990689382,0.670735901,0.545392022,0.021313166,0,0,0,1,1,0,0,1,0,aanenii,Denudata-Crustuliniformia
1337,1338,Europe,0,0,1,0,0,1,1,0,0,1,0,0,0,0.378787879,0.251721763,0.736742424,0.470599322,0.63614591,0.883472963,0.850913938,0.346783403,0.08190091,0.810023772,0.721286107,0.579951857,0.040907528,0,0,1,1,1,0,0,1,0,aanenii,Denudata-Crustuliniformia
1338,1339,Europe,0,1,1,0,1,0,0,0,0,1,0,0,0,0.68422865,0.50327135,0.804407713,0.960422164,0.737288136,0.862147753,0.891469916,0.139322421,0.681496461,0.810023772,0.665061898,0.515474553,0.113441045,0,0,1,1,0,0,0,0,0,crustuliniforme,Denudata-Crustuliniformia
1339,1340,Europe,0,1,1,0,1,1,0,0,0,0,1,0,0,0.329028926,0.142561983,0.863980716,0.470599322,0.63614591,0.916412795,0.907083016,0.201941378,0.988624874,0.229397781,0.69738652,0.571011004,0.049845308,0,0,0,1,0,0,0,1,0,lutense,Denudata-Crustuliniformia
1340,1341,Europe,0,1,1,0,0,1,0,0,1,1,0,0,0,0.403581267,0.251721763,0.804407713,0.98624199,0.994104643,0.972581874,0.969725819,0.139322421,0.394843276,0.857171157,0.882737276,0.840784044,0.525438295,0,0,0,1,0,0,0,0,0,geminatum,Denudata-Crustuliniformia
1341,1342,Europe,0,0,1,0,0,1,0,0,0,1,0,0,0,0.806990358,0.553374656,0.90530303,0.556916698,0.941046426,0.899086062,0.921744097,0.112295394,0.493174924,0.088153724,0.684834938,0.56258597,0.021313166,0,0,0,1,0,0,0,1,0,pusillum,Denudata-Crustuliniformia
1342,1343,Europe,0,1,1,0,1,0,0,0,0,1,0,0,0,0.68422865,0.50327135,0.846590909,0.920844327,0.676308032,0.838347296,0.866527037,0.201941378,0.955510617,0.924326466,0.688789546,0.563617607,0.049845308,0,0,0,1,0,0,0,0,1,crustuliniforme,Denudata-Crustuliniformia
1343,1344,Europe,0,1,0,0,0,1,0,0,0,1,1,0,0,0.630681818,0.652376033,0.578512397,0.756502073,0.656963891,0.801218583,0.837966489,0.255424439,0.394843276,0.968502377,0.315337001,0.408872077,0.476280509,0,0,0,1,1,0,1,0,0,crustuliniforme,Denudata-Crustuliniformia
1344,1345,Europe,0,0,1,1,0,0,1,1,0,0,0,0,1,0.806990358,0.924414601,0.149965565,0.12834527,0.010869565,0.25,0.395087586,0.32032737,0.215874621,0.579041204,0.570839065,0.418156809,0.417497422,1,1,0,0,0,0,0,0,1,duracinoides,Duracinus
1345,1346,Europe,0,0,1,0,0,0,0,1,0,0,0,1,1,0.861053719,0.300275482,0.992940771,0.895778364,0.983971997,0.657654227,0.85262757,0.040540541,0.984327604,0.229397781,0.805708391,0.298830812,0.376074252,0,0,1,1,1,0,0,1,0,fusisporum,Sacchariolentia
1346,1347,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.512052342,0.846935262,0.057506887,0.756502073,0.186809138,0.33282559,0.277989337,0.553863723,0.137259858,0.011489699,0.80605227,0.298143054,0.368683396,1,1,0,0,0,0,0,1,0,nigellum,Hebeloma-Amygdalina
1347,1348,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.247933884,0.355027548,0.261363636,,,,,,,,0.463204952,0.321526823,0.392574768,,,,,,,,,,cistophilum,Hebeloma-Hebeloma
1348,1349,Europe,1,1,0,0,1,0,0,0,1,0,0,0,0,0.544421488,0.454717631,0.686294766,0.756502073,0.273949889,0.081683168,0.033511043,0.967072707,0.921385238,,0.515474553,0.40474553,0.392574768,0,1,0,0,0,0,,,,cistophilum,Hebeloma-Hebeloma
1349,1350,Northern America,0,1,1,0,0,1,0,0,0,0,1,0,0,0.68422865,0.553374656,0.757403581,0.875612514,0.696389094,0.823495811,0.863670982,0.21526456,0.681496461,0.866085578,0.176753783,0.193603851,0.187865246,0,0,1,1,0,0,,,,crustuliniforme,Denudata-Crustuliniformia
1350,1351,Northern America,0,0,1,1,0,0,0,1,0,0,0,1,1,0.452823691,0.698174931,0.197486226,0.855258198,0.586956522,0.617669459,0.649657273,0.413779977,0.137259858,0.548534073,0.175378267,0.192916094,0.215709866,0,1,1,0,1,0,1,0,1,albidulum,Velutipes
1351,1352,Northern America,0,0,1,0,0,0,1,1,0,0,0,1,1,0.601239669,0.846935262,0.130165289,0.855258198,0.560058954,0.492574257,0.74581112,0.228397411,0.215874621,0.548534073,0.201169188,0.180192572,0.505843933,0,1,1,0,0,0,1,0,0,albidulum,Velutipes
1352,1353,Europe,0,1,0,0,1,0,0,0,0,1,0,0,0,0.544421488,0.406163912,0.863980716,0.556916698,0.676308032,0.734577304,0.837966489,0.139322421,0.137259858,0.881933439,0.189133425,0.908528198,0.728772774,0,0,1,1,0,0,0,0,1,crustuliniforme,Denudata-Crustuliniformia
1353,1354,Europe,0,0,1,0,0,1,0,0,0,0,1,0,0,0.573519284,0.300275482,0.913567493,0.381643423,0.534635225,0.643373953,0.415651181,0.681575942,0.589484328,0.433637084,0.214236589,0.893741403,0.802509453,0,0,1,1,1,0,0,0,1,pseudofragilipes,Denudata-Clepsydroida
1354,1355,Europe,0,0,1,1,0,1,1,0,0,0,0,1,0,0.630681818,0.775826446,0.321625344,0.470599322,0.45486367,0.403084539,0.290746382,0.670917396,0.300050556,0.750594295,0.196526823,0.910075653,0.441904435,0,1,1,0,0,0,0,0,1,celatum,Velutipes
1355,1356,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.103477961,0.142561983,0.228650138,0.340557859,0.160832719,0.184120335,0.024942879,0.986296155,0.589484328,0.47385103,0.187070151,0.900275103,0.790649708,0,1,0,0,0,0,,,,subtortum,Hebeloma-Hebeloma
1356,1357,Europe,0,0,0,1,0,1,1,0,0,0,0,0,1,0.68422865,0.893939394,0.108815427,0.814738032,0.586956522,0.815308454,0.856435644,0.170536734,0.921385238,0.968502377,0.181396149,0.942744154,0.761430045,0,0,1,1,0,0,0,0,1,bulbiferum,Sinapizantia
1357,1358,Europe,0,0,0,1,0,1,1,0,0,0,0,0,1,0.512052342,0.738464187,0.17165978,0.910290237,0.586956522,0.815308454,0.778941356,0.394556528,0.921385238,0.995839937,0.181396149,0.942744154,0.649535923,0,0,1,1,0,0,0,0,1,bulbiferum,Sinapizantia
1358,1359,Europe,0,0,1,0,0,1,0,0,0,0,0,0,1,0.861053719,0.924414601,0.321625344,0.944967961,0.388356669,0.801218583,0.855102818,0.228397411,0.921385238,0.941561014,0.180192572,0.895460798,0.649535923,0,0,1,0,0,0,0,0,1,bulbiferum,Sinapizantia
1359,1360,Asia-Temperate,1,0,0,0,1,0,0,0,0,1,0,0,0,0.063360882,0.113292011,0.17165978,0.516396532,0.273949889,0.214394516,0.099961919,0.889607918,0.589484328,0.31358954,0.089752407,0.951513067,0.588690272,0,1,0,0,0,0,,,,mesophaeum,Hebeloma-Hebeloma
1360,1361,Asia-Temperate,1,1,0,0,1,0,0,0,1,1,0,0,0,0.68422865,0.652376033,0.605544077,,,,,,,0.391442155,0.088033012,0.944635488,0.809212788,0,1,0,0,0,0,,,,velatum,Hebeloma-Hebeloma
1361,1362,Asia-Temperate,1,0,0,0,1,0,0,0,1,1,0,0,0,0.052341598,0.142561983,0.078168044,,,,,,,,0.093878955,0.945667125,0.809212788,0,1,0,0,0,0,,,,subtortum,Hebeloma-Hebeloma
1362,1363,Asia-Temperate,1,1,0,0,1,0,0,0,1,1,0,0,0,0.827134986,0.775826446,0.632575758,0.302299284,0.13559322,0.068545316,0.063594821,0.87381043,,,0.084766162,0.945151307,0.869542798,0,1,0,0,0,0,,,,velatum,Hebeloma-Hebeloma
1363,1364,Asia-Temperate,0,1,1,0,0,1,0,0,0,0,0,1,0,0.403581267,0.355027548,0.632575758,0.099698455,0.056005895,0.184120335,0.360624524,0.307955843,0.992163802,0.978209192,0.096973865,0.946011004,0.809212788,1,0,0,0,0,0,,,,laterinum,Scabrispora
1364,1365,Europe,0,1,0,0,0,1,0,0,0,0,0,1,0,0.075929752,0.038567493,0.686294766,0.145118734,0.305268976,0.676694593,0.649657273,0.460791778,0.010364004,0.088153724,0.495185695,0.420563961,0.430216569,1,0,0,0,1,0,,,,pseudoamarescens,Pseudoamarescens
1365,1366,,0,1,0,0,1,0,0,0,0,0,1,0,0,0.512052342,0.698174931,0.29011708,0.556916698,0.756263817,0.734577304,0.804265042,0.327369623,,0.433637084,,,,0,0,0,1,1,0,,,,lutense,Denudata-Crustuliniformia
1366,1367,Asia-Tropical,0,0,1,0,0,0,1,1,0,0,0,1,1,0.228650138,0.251721763,0.412362259,,,,,,,,0.019085282,0.957874828,0.777071158,,,,,,,0,0,0,indicum,Porphyrospora
1367,1368,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.784951791,0.893939394,0.261363636,0.145118734,0.273949889,0.055788271,0.144325971,0.723639132,,,,,0.021313166,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
1368,1369,Europe,0,0,1,0,1,0,0,0,1,0,0,0,0,0.378787879,0.355027548,0.605544077,0.516396532,0.990051584,0.967250571,0.888994669,0.346783403,,0.17610935,0.535419532,0.5196011,0.505843933,0,0,0,1,0,0,,,,helodes,Denudata-Crustuliniformia
1369,1370,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.68422865,0.698174931,0.549586777,0.665473049,0.534635225,0.482863671,0.600913938,0.394556528,,0.643819334,0.433975241,0.665577717,0.899793744,0,0,1,0,0,0,1,0,0,incarnatulum,Velutipes
1370,1371,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.512052342,0.652376033,0.355544077,,,,,,,,0.328232462,0.539889959,0.566173943,,,,,,,0,1,0,velatum,Hebeloma-Hebeloma
1371,1372,Europe,1,0,0,0,1,0,0,0,0,0,0,1,0,0.709022039,0.872245179,0.197486226,0.788918206,0.36366986,0.424028941,0.210015232,0.918538257,0.08190091,0.011489699,0.444635488,0.686210454,0.928841526,1,1,0,0,0,0,0,1,0,nigellum,Hebeloma-Amygdalina
1372,1373,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.452823691,0.652376033,0.228650138,0.183377309,0.034266765,0.114432597,0.03960396,0.973734298,0.394843276,,0.362448418,0.585110041,0.924028876,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
1373,1374,Europe,0,1,1,0,1,1,0,0,0,0,1,0,0,0.68422865,0.406163912,0.90530303,0.516396532,0.756263817,0.866717441,0.858149276,0.29939094,0.816734075,0.47385103,0.637035763,0.389614856,0.397731179,0,0,0,1,1,0,,,,lutense,Denudata-Crustuliniformia
1374,1375,Africa,1,1,0,0,1,1,0,0,1,0,0,0,0,0.228650138,0.454717631,0.078168044,,,,,,,,0.08218707,0.468363136,0.17583362,,,,,,,0,0,1,cistophilum,Hebeloma-Hebeloma
1375,1376,Europe,0,0,1,0,0,1,1,0,0,0,0,1,0,0.378787879,0.251721763,0.736742424,0.470599322,0.480840088,0.876808835,0.722581874,0.562809288,0.681496461,,0.218363136,0.760660248,0.17583362,0,0,0,1,1,0,0,0,1,laetitiae,Denudata-Clepsydroida
1376,1377,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.247933884,0.17768595,0.632575758,0.595175273,0.273949889,0.146991622,0.227532369,0.63913209,,0.579041204,0.098865199,0.821354883,0.719491234,0,1,0,0,0,0,1,0,0,subtortum,Hebeloma-Hebeloma
1377,1378,Europe,0,1,1,0,0,0,1,0,0,0,0,1,0,0.063360882,0.113292011,0.17165978,0.035620053,0.388356669,0.459634425,0.437738005,0.454510849,0.493174924,0.391442155,0.387207703,0.574965612,0.880027501,1,0,0,0,1,0,1,0,0,syrjense,Syrjense
1378,1379,Europe,0,0,1,0,1,0,0,0,1,1,0,0,0,0.266873278,0.113292011,0.828168044,0.470599322,0.994104643,0.990289414,0.982482864,0.154929577,0.137259858,0.229397781,0.376203576,0.451513067,0.840151255,0,0,0,1,0,0,0,1,0,helodes,Denudata-Crustuliniformia
1379,1380,Europe,0,0,1,0,0,0,1,1,0,0,0,1,1,0.512052342,0.355027548,0.804407713,0.855258198,0.980840088,0.601294745,0.878712871,0.013513514,0.968907988,,0.377235213,0.450825309,0.840151255,0,0,0,0,0,1,,,,ischnostylum,Sacchariolentia
1380,1381,Europe,0,0,1,0,0,1,1,0,0,0,0,1,0,0.658402204,0.604855372,0.632575758,0.595175273,0.586956522,0.520944402,0.468583397,0.533688618,0.300050556,0.643819334,0.386863824,0.468019257,0.728772774,0,1,1,0,1,0,,,,celatum,Velutipes
1381,1382,Europe,0,1,0,0,1,0,0,0,1,1,0,0,0,0.211432507,0.212465565,0.48415978,0.93309461,0.941046426,0.958492003,0.943640518,0.170536734,0.215874621,0.900554675,0.493810179,0.417469051,0.476280509,0,0,0,1,0,0,1,0,0,geminatum,Denudata-Crustuliniformia
1382,1383,Europe,0,1,0,0,0,1,0,0,0,0,1,0,0,0.68422865,0.604855372,0.686294766,0.696569921,0.955969049,0.986862148,0.982482864,0.170536734,0.137259858,0.003169572,0.494841816,0.42090784,0.406840839,0,0,0,1,0,0,0,1,0,luteicystidiatum,Denudata-Crustuliniformia
1383,1384,Europe,0,1,1,0,0,1,1,0,0,0,0,1,0,0.763946281,0.604855372,0.778236915,0.302299284,0.388356669,0.617669459,0.320449353,0.840883137,0.493174924,,0.458390646,0.427441541,0.44912341,0,0,0,0,1,0,0,0,1,limbatum,Denudata-Clepsydroida
1384,1385,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.709022039,0.454717631,0.913567493,0.725593668,0.044030951,0.146991622,0.007996954,0.993338409,0.493174924,0.47385103,0.484353508,0.446870702,0.395324854,0,1,0,0,0,0,0,0,0,cistophilum,Hebeloma-Hebeloma
1385,1386,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.228650138,0.300275482,0.29011708,0.044289484,0.026897568,0.16507997,0.550266565,0.07765512,,0.763074485,0.296423659,0.400275103,0.809212788,1,0,0,0,0,0,,,,laterinum,Scabrispora
1386,1387,Europe,0,0,1,0,0,0,1,1,0,0,0,1,1,0.990874656,0.604855372,0.997073003,0.725593668,0.717759764,0.706968774,0.884424981,0.017510468,0.955510617,0.31358954,0.468019257,0.458046768,0.525438295,0,0,1,1,0,0,,,,fusisporum,Sacchariolentia
1387,1388,Europe,0,1,0,0,0,0,1,0,0,0,0,0,1,0.090220386,0.006887052,0.930440771,0.099698455,0.056005895,0.184120335,0.315879665,0.386943281,0.08190091,,0.316368638,0.354539202,0.148504641,1,0,0,0,0,0,0,0,1,cylindrosporum,Scabrispora
1388,1389,Europe,0,1,0,0,1,0,0,0,1,0,0,0,0,0.228650138,0.454717631,0.108815427,0.423105918,0.072402358,0.146991622,0.088918507,0.889607918,0.816734075,0.31358954,0.208734525,0.645804677,0.406840839,0,1,0,0,0,0,0,0,0,cistophilum,Hebeloma-Hebeloma
1389,1390,Europe,0,1,0,0,0,1,0,0,0,0,0,1,0,0.601239669,0.872245179,0.091253444,0.756502073,0.560058954,0.355674029,0.269992384,0.733346022,0.859706775,0.732171157,0.22696011,0.638927098,0.686833964,1,1,0,0,0,0,0,0,1,quercetorum,Velutipes
1390,1391,Europe,0,1,1,0,1,0,0,0,0,0,0,0,1,0.128960055,0.113292011,0.48415978,0.145118734,0.480840088,0.713823305,0.611005331,0.513703845,0.048281092,0.579041204,0.224896836,0.637207703,0.660020626,0,1,0,0,1,0,0,0,1,parvicystidiatum,Theobromina
1391,1392,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.452823691,0.652376033,0.228650138,0.595175273,0.056005895,0.068545316,0.024942879,0.962695089,0.893832154,,0.314993122,0.354195323,0.229460296,0,1,0,0,0,0,0,0,0,cistophilum,Hebeloma-Hebeloma
1392,1393,Europe,0,1,0,0,1,0,0,0,0,1,0,0,0,0.68422865,0.775826446,0.355544077,0.696569921,0.09119381,0.268088347,0.112528561,0.897411496,0.493174924,,0.31568088,0.409215956,0.090924716,0,1,0,0,0,0,0,0,0,cistophilum,Hebeloma-Hebeloma
1393,1394,Europe,0,1,1,0,0,1,0,0,0,0,1,0,0,0.351756198,0.50327135,0.321625344,0.960422164,0.756263817,0.811690784,0.869573496,0.101256186,0.921385238,0.810023772,0.281636864,0.393741403,0.946545205,0,0,1,1,0,0,0,1,0,aanenii,Denudata-Crustuliniformia
1394,1395,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.116046832,0.038567493,0.736742424,0.160572936,0.388356669,0.583968012,0.404607768,0.604491816,0.137259858,0.732171157,0.285075653,0.393053645,0.924028876,1,1,0,0,1,0,0,1,0,theobrominum,Theobromina
1395,1396,Europe,1,1,0,0,,,,,1,1,0,0,0,0.452823691,0.300275482,0.757403581,0.516396532,0.13559322,0.200875857,0.193259711,0.723639132,0.757077856,,0.207702889,0.635832187,0.113441045,,,,,,,0,0,0,cistophilum,Hebeloma-Hebeloma
1396,1397,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.194731405,0.070075758,0.880509642,0.199396909,0.273949889,0.699162224,0.526275704,0.625808907,0.681496461,0.781497623,0.297111417,0.399587345,0.713819182,1,1,0,0,1,0,0,0,0,theobrominum,Theobromina
1397,1398,Europe,0,0,1,1,0,0,1,1,0,0,0,0,1,0.161329201,0.17768595,0.355544077,0.160572936,0.044030951,0.375095202,0.437738005,0.363532547,0.394843276,0.150356577,0.484353508,0.446870702,0.395324854,1,0,0,0,0,0,0,0,1,birrus,Scabrispora
1398,1399,Europe,1,1,0,0,1,0,0,0,1,0,0,0,0,0.378787879,0.406163912,0.549586777,0.875612514,0.336772292,0.344630617,0.144325971,0.889607918,0.757077856,,0.286795048,0.399243466,0.941216913,0,1,0,0,0,0,0,1,0,marginatulum,Hebeloma-Hebeloma
1399,1400,Europe,0,1,1,0,0,1,0,0,0,0,0,1,1,0.052341598,0.142561983,0.078168044,0.035620053,0.112380251,0.214394516,0.32501904,0.386943281,0.215874621,0.433637084,0.279917469,0.421939477,0.88432451,1,1,0,0,0,0,1,0,1,pumilum,Scabrispora
